This is Dataplot data file   TAAM.DAT
Wafer Thickness
Source--Winsom Taam, Dept. of Math & Stat
Oakland University, MI  248-370-3438    taam@oakland.edu
(Used in presentation by Taam at SEMATECH
Stat Conference, March 31, 1998)
Number of Obervations = 45 wafers x 116 sites/wafer = 5220
Number of variables per line image = 4
Order of variables on a line image--
   1. Response Variable = wafer thickness
   2. Factor 1          = x-position on wafer
   3. Factor 2          = y-position on wafer
   4. Factor 3          = wafer identification (1 to 45)









    Y           XPOS        YPOS       ID
 6714.80        0.59        0.81       30
 6736.40        0.71        0.71       30
 6723.90        0.81        0.59       30
 6721.70        0.89        0.45       30
 6764.20        0.95        0.31       30
 6781.60        0.99        0.16       30
 6765.20        1.00        0.00       30
 6771.10        0.99       -0.16       30
 6803.50        0.95       -0.31       30
 6830.60        0.89       -0.45       30
 6815.00        0.81       -0.59       30
 6816.00        0.71       -0.71       30
 6850.00        0.59       -0.81       30
 6889.30        0.45       -0.89       30
 6859.90       -0.45       -0.89       30
 6857.90       -0.59       -0.81       30
 6848.40       -0.71       -0.71       30
 6835.40       -0.81       -0.59       30
 6839.50       -0.89       -0.45       30
 6878.80       -0.95       -0.31       30
 6910.70       -0.99       -0.16       30
 6918.70       -1.00        0.00       30
 6905.20       -0.99        0.16       30
 6898.30       -0.95        0.31       30
 6910.30       -0.89        0.45       30
 6866.80       -0.81        0.59       30
 6811.50       -0.71        0.71       30
 6783.60       -0.59        0.81       30
 6771.10       -0.45        0.89       30
 6765.20       -0.31        0.95       30
 6730.80       -0.16        0.99       30

 6973.90        0.00        0.00       31
 6983.80        0.00        0.20       31
 6996.30        0.14        0.14       31
 6970.50        0.20        0.00       31
 6997.30        0.14       -0.14       31
 6977.90        0.00       -0.20       31
 7018.80       -0.14       -0.14       31
 7068.20       -0.20        0.00       31
 7034.50       -0.14        0.14       31
 6936.60        0.00        0.40       31
 6937.60        0.15        0.37       31
 6946.50        0.28        0.28       31
 7010.90        0.37        0.15       31
 7031.60        0.40        0.00       31
 7039.60        0.37       -0.15       31
 7005.10        0.28       -0.28       31
 6952.10        0.15       -0.37       31
 6939.60        0.00       -0.40       31
 6984.90       -0.15       -0.37       31
 7020.50       -0.28       -0.28       31
 7069.30       -0.37       -0.15       31
 7080.90       -0.40        0.00       31
 7075.30       -0.37        0.15       31
 7051.10       -0.28        0.28       31
 7001.90       -0.15        0.37       31
 6878.80        0.00        0.60       31
 6860.90        0.16        0.58       31
 6837.50        0.30        0.52       31
 6923.00        0.42        0.42       31
 6987.40        0.52        0.30       31
 7033.50        0.58        0.16       31
 7042.10        0.60        0.00       31
 7054.10        0.58       -0.16       31
 7053.90        0.52       -0.30       31
 6994.80        0.42       -0.42       31
 6914.10        0.30       -0.52       31
 6899.30        0.16       -0.58       31
 6890.30        0.00       -0.60       31
 6935.50       -0.16       -0.58       31
 6993.30       -0.30       -0.52       31
 7018.60       -0.42       -0.42       31
 7009.80       -0.52       -0.30       31
 7037.50       -0.58       -0.16       31
 7072.30       -0.60        0.00       31
 7059.90       -0.58        0.16       31
 7028.60       -0.52        0.30       31
 7004.10       -0.42        0.42       31
 6969.00       -0.30        0.52       31
 6921.70       -0.16        0.58       31
 6792.50        0.00        0.80       31
 6782.60        0.16        0.78       31
 6780.60        0.31        0.74       31
 6820.60        0.44        0.67       31
 6864.80        0.57        0.57       31
 6897.20        0.67        0.44       31
 6928.60        0.74        0.31       31
 6946.50        0.78        0.16       31
 6936.50        0.80        0.00       31
 6947.50        0.78       -0.16       31
 6971.00        0.74       -0.31       31
 6998.20        0.67       -0.44       31
 6970.50        0.57       -0.57       31
 6958.00        0.44       -0.67       31
 6932.50        0.31       -0.74       31
 6820.90        0.16       -0.78       31
 6811.10        0.00       -0.80       31
 6854.30       -0.16       -0.78       31
 6932.70       -0.31       -0.74       31
 6981.40       -0.44       -0.67       31
 6982.50       -0.57       -0.57       31
 6968.00       -0.67       -0.44       31
 6962.90       -0.74       -0.31       31
 6997.40       -0.78       -0.16       31
 6995.30       -0.80        0.00       31
 6991.40       -0.78        0.16       31
 7000.40       -0.74        0.31       31
 6974.70       -0.67        0.44       31
 6942.10       -0.57        0.57       31
 6891.30       -0.44        0.67       31
 6872.20       -0.31        0.74       31
 6839.80       -0.16        0.78       31
 6680.90        0.00        1.00       31
 6650.20        0.16        0.99       31
 6650.20        0.31        0.95       31
 6683.40        0.45        0.89       31
 6723.90        0.59        0.81       31
 6731.80        0.71        0.71       31
 6713.90        0.81        0.59       31
 6723.90        0.89        0.45       31
 6762.20        0.95        0.31       31
 6783.60        0.99        0.16       31
 6781.10        1.00        0.00       31
 6800.50        0.99       -0.16       31
 6840.50        0.95       -0.31       31
 6874.70        0.89       -0.45       31
 6857.80        0.81       -0.59       31
 6834.40        0.71       -0.71       31
 6866.80        0.59       -0.81       31
 6891.30        0.45       -0.89       31
 6895.20       -0.45       -0.89       31
 6886.80       -0.59       -0.81       31
 6874.80       -0.71       -0.71       31
 6849.10       -0.81       -0.59       31
 6863.30       -0.89       -0.45       31
 6907.10       -0.95       -0.31       31
 6926.10       -0.99       -0.16       31
 6902.30       -1.00        0.00       31
 6873.20       -0.99        0.16       31
 6868.90       -0.95        0.31       31
 6861.00       -0.89        0.45       31
 6825.00       -0.81        0.59       31
 6782.60       -0.71        0.71       31
 6758.80       -0.59        0.81       31
 6757.30       -0.45        0.89       31
 6749.20       -0.31        0.95       31
 6730.30       -0.16        0.99       31

 7009.20        0.00        0.00       32
 6971.00        0.00        0.20       32
 6979.50        0.14        0.14       32
 6967.00        0.20        0.00       32
 6990.40        0.14       -0.14       32
 6987.40        0.00       -0.20       32
 7031.70       -0.14       -0.14       32
 7052.10       -0.20        0.00       32
 7043.30       -0.14        0.14       32
 6914.10        0.00        0.40       32
 6883.70        0.15        0.37       32
 6895.20        0.28        0.28       32
 6974.70        0.37        0.15       32
 6991.40        0.40        0.00       32
 6978.90        0.37       -0.15       32
 6964.90        0.28       -0.28       32
 6927.60        0.15       -0.37       32
 6911.80        0.00       -0.40       32
 6953.40       -0.15       -0.37       32
 7021.70       -0.28       -0.28       32
 7079.90       -0.37       -0.15       32
 7062.10       -0.40        0.00       32
 7072.10       -0.37        0.15       32
 7056.80       -0.28        0.28       32
 7012.90       -0.15        0.37       32
 6837.50        0.00        0.60       32
 6783.60        0.16        0.58       32
 6770.10        0.30        0.52       32
 6835.60        0.42        0.42       32
 6905.10        0.52        0.30       32
 6974.90        0.58        0.16       32
 6997.30        0.60        0.00       32
 7009.20        0.58       -0.16       32
 7001.20        0.52       -0.30       32
 6950.10        0.42       -0.42       32
 6939.10        0.30       -0.52       32
 6914.10        0.16       -0.58       32
 6904.10        0.00       -0.60       32
 6916.10       -0.16       -0.58       32
 6955.90       -0.30       -0.52       32
 7003.90       -0.42       -0.42       32
 6997.30       -0.52       -0.30       32
 7051.50       -0.58       -0.16       32
 7059.00       -0.60        0.00       32
 7039.90       -0.58        0.16       32
 7027.60       -0.52        0.30       32
 7010.70       -0.42        0.42       32
 6975.90       -0.30        0.52       32
 6925.10       -0.16        0.58       32
 6761.20        0.00        0.80       32
 6719.90        0.16        0.78       32
 6723.90        0.31        0.74       32
 6737.40        0.44        0.67       32
 6782.60        0.57        0.57       32
 6809.10        0.67        0.44       32
 6837.50        0.74        0.31       32
 6854.30        0.78        0.16       32
 6887.80        0.80        0.00       32
 6902.80        0.78       -0.16       32
 6924.00        0.74       -0.31       32
 6943.50        0.67       -0.44       32
 6924.60        0.57       -0.57       32
 6932.00        0.44       -0.67       32
 6888.30        0.31       -0.74       32
 6844.30        0.16       -0.78       32
 6838.50        0.00       -0.80       32
 6869.90       -0.16       -0.78       32
 6922.70       -0.31       -0.74       32
 6961.00       -0.44       -0.67       32
 6934.50       -0.57       -0.57       32
 6937.60       -0.67       -0.44       32
 6950.10       -0.74       -0.31       32
 6985.40       -0.78       -0.16       32
 6996.30       -0.80        0.00       32
 6972.90       -0.78        0.16       32
 6957.30       -0.74        0.31       32
 6934.00       -0.67        0.44       32
 6924.00       -0.57        0.57       32
 6887.30       -0.44        0.67       32
 6867.90       -0.31        0.74       32
 6824.00       -0.16        0.78       32
 6632.50        0.00        1.00       32
 6589.30        0.16        0.99       32
 6596.20        0.31        0.95       32
 6625.60        0.45        0.89       32
 6652.00        0.59        0.81       32
 6658.20        0.71        0.71       32
 6640.30        0.81        0.59       32
 6643.60        0.89        0.45       32
 6677.50        0.95        0.31       32
 6699.10        0.99        0.16       32
 6709.90        1.00        0.00       32
 6741.60        0.99       -0.16       32
 6794.40        0.95       -0.31       32
 6830.60        0.89       -0.45       32
 6827.50        0.81       -0.59       32
 6827.50        0.71       -0.71       32
 6848.10        0.59       -0.81       32
 6885.70        0.45       -0.89       32
 6884.70       -0.45       -0.89       32
 6867.00       -0.59       -0.81       32
 6868.90       -0.71       -0.71       32
 6819.60       -0.81       -0.59       32
 6823.90       -0.89       -0.45       32
 6885.70       -0.95       -0.31       32
 6895.70       -0.99       -0.16       32
 6879.80       -1.00        0.00       32
 6851.00       -0.99        0.16       32
 6837.50       -0.95        0.31       32
 6825.50       -0.89        0.45       32
 6806.10       -0.81        0.59       32
 6771.10       -0.71        0.71       32
